rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-19.00001,2004-01-01_2006-01-01,64608000.0,-0.2061,0.7709,-13317387.0,49806395.0,-0.01132,0.042343,-0.1752,0.6554,0.996,1.0,1.98,1.98,19
RGI60-19.00001,2004-01-01_2008-01-01,64608000.0,-0.1092,0.545,-7055642.0,35213282.0,-0.005997,0.029934,-0.0928,0.4633,0.996,1.0,3.22,3.04,19
RGI60-19.00001,2005-01-01_2006-01-01,64608000.0,-0.2256,1.9222,-14575980.0,124191979.0,-0.01239,0.105567,-0.1918,1.634,0.996,1.0,0.98,0.98,19
RGI60-19.00001,2005-01-01_2010-01-01,64608000.0,-0.1085,0.5683,-7007760.0,36719812.0,-0.005957,0.031215,-0.0922,0.4831,0.996,1.0,2.22,2.04,19
RGI60-19.00001,2006-01-01_2007-01-01,64608000.0,0.013,1.939,840369.0,125273980.0,0.000714,0.106483,0.0111,1.6481,0.996,1.0,1.17,0.99,19
RGI60-19.00001,2006-01-01_2008-01-01,64608000.0,-0.0123,1.0946,-793897.0,70721528.0,-0.000675,0.060113,-0.0104,0.9304,0.996,1.0,1.24,1.06,19
RGI60-19.00001,2007-01-01_2008-01-01,64608000.0,-0.0376,2.477,-2428163.0,160032673.0,-0.002064,0.136028,-0.0319,2.1054,0.996,1.0,0.07,0.07,19
RGI60-19.00001,2008-01-01_2009-01-01,64608000.0,-0.1288,2.8667,-8323401.0,185209523.0,-0.007075,0.157429,-0.1095,2.4367,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2008-01-01_2010-01-01,64608000.0,-0.1461,1.5144,-9437513.0,97840474.0,-0.008022,0.083166,-0.1242,1.2872,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2008-01-01_2012-01-01,64608000.0,-0.1957,0.6106,-12643177.0,39449786.0,-0.010747,0.033541,-0.1663,0.5191,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2009-01-01_2010-01-01,64608000.0,-0.1633,3.1973,-10551626.0,206568495.0,-0.008969,0.175584,-0.1388,2.7177,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2010-01-01_2011-01-01,64608000.0,-0.2206,3.0545,-14251112.0,197342233.0,-0.012113,0.167743,-0.1875,2.5963,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2010-01-01_2012-01-01,64608000.0,-0.2453,1.4116,-15848840.0,91198100.0,-0.013472,0.077524,-0.2085,1.1999,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2010-01-01_2015-01-01,64608000.0,-0.2222,0.5511,-14358686.0,35606536.0,-0.012205,0.030278,-0.1889,0.4686,0.996,1.0,1.29,1.05,19
RGI60-19.00001,2010-01-01_2020-01-01,64608000.0,-0.3024,0.315,-19539476.0,20351176.0,-0.016609,0.017338,-0.2571,0.2684,0.996,1.0,7.0,4.07,19
RGI60-19.00001,2011-01-01_2012-01-01,64608000.0,-0.27,2.4742,-17446568.0,159853894.0,-0.01483,0.13588,-0.2295,2.1031,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2012-01-01_2013-01-01,64608000.0,-0.174,2.2103,-11243782.0,142801130.0,-0.009557,0.121383,-0.1479,1.8788,0.996,1.0,0.87,0.65,19
RGI60-19.00001,2012-01-01_2014-01-01,64608000.0,-0.1917,1.1695,-12383941.0,75560135.0,-0.010526,0.06423,-0.1629,0.9942,0.996,1.0,1.29,1.05,19
RGI60-19.00001,2012-01-01_2016-01-01,64608000.0,-0.223,0.4837,-14410795.0,31252478.0,-0.012249,0.026579,-0.1896,0.4114,0.996,1.0,2.53,1.91,19
RGI60-19.00001,2013-01-01_2014-01-01,64608000.0,-0.2093,2.3652,-13524100.0,152813200.0,-0.011495,0.129894,-0.1779,2.0105,0.996,1.0,0.43,0.4,19
RGI60-19.00001,2014-01-01_2015-01-01,64608000.0,-0.2372,2.257,-15327870.0,145822188.0,-0.013029,0.123952,-0.2017,1.9185,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2014-01-01_2016-01-01,64608000.0,-0.2544,1.0551,-16437649.0,68166967.0,-0.013972,0.05795,-0.2163,0.897,0.996,1.0,1.24,0.86,19
RGI60-19.00001,2015-01-01_2016-01-01,64608000.0,-0.2716,1.8349,-17547428.0,118549435.0,-0.014915,0.100773,-0.2309,1.5598,0.996,1.0,1.24,0.86,19
RGI60-19.00001,2015-01-01_2020-01-01,64608000.0,-0.3826,0.5034,-24720266.0,32527334.0,-0.021012,0.027688,-0.3252,0.4286,0.996,1.0,5.71,3.02,19
RGI60-19.00001,2016-01-01_2017-01-01,64608000.0,-0.487,1.6104,-31462413.0,104048019.0,-0.026743,0.088461,-0.4139,1.3692,0.996,1.0,1.51,0.99,19
RGI60-19.00001,2016-01-01_2018-01-01,64608000.0,-0.43,0.9727,-27783970.0,62846182.0,-0.023616,0.053445,-0.3655,0.8272,0.996,1.0,4.3,1.99,19
RGI60-19.00001,2016-01-01_2020-01-01,64608000.0,-0.4104,0.5966,-26513476.0,38546232.0,-0.022536,0.032803,-0.3488,0.5077,0.996,1.0,4.47,2.16,19
RGI60-19.00001,2017-01-01_2018-01-01,64608000.0,-0.3731,1.9112,-24105526.0,123480803.0,-0.02049,0.104969,-0.3171,1.6247,0.996,1.0,2.79,1.0,19
RGI60-19.00001,2018-01-01_2019-01-01,64608000.0,-0.3416,2.387,-22070569.0,154217531.0,-0.01876,0.131092,-0.2904,2.029,0.996,1.0,0.0,0.0,19
RGI60-19.00001,2018-01-01_2020-01-01,64608000.0,-0.3907,1.2994,-25242981.0,83954776.0,-0.021457,0.071378,-0.3321,1.1048,0.996,1.0,0.16,0.16,19
RGI60-19.00001,2019-01-01_2020-01-01,64608000.0,-0.4398,2.7582,-28415394.0,178203883.0,-0.024153,0.151483,-0.3738,2.3446,0.996,1.0,0.16,0.16,19
RGI60-19.00002,2000-01-01_2001-01-01,12106000.0,0.4106,2.5729,4971141.0,31148063.0,0.004225,0.026478,0.349,2.1872,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2000-01-01_2002-01-01,12106000.0,0.3095,1.2952,3746638.0,15680408.0,0.003185,0.01333,0.2631,1.1012,0.995,0.997,2.5,1.0,19
RGI60-19.00002,2000-01-01_2004-01-01,12106000.0,0.3146,0.6954,3808156.0,8419750.0,0.003237,0.00716,0.2674,0.5915,0.995,0.997,3.49,1.99,19
RGI60-19.00002,2000-01-01_2005-01-01,12106000.0,0.3215,0.5501,3891827.0,6660664.0,0.003308,0.005666,0.2733,0.4681,0.995,0.997,3.85,2.35,19
RGI60-19.00002,2000-01-01_2010-01-01,12106000.0,0.1718,0.284,2079694.0,3439121.0,0.001768,0.002926,0.146,0.2417,0.995,0.997,7.7,5.85,19
RGI60-19.00002,2000-01-01_2020-01-01,12106000.0,-0.108,0.142,-1308008.0,1720110.0,-0.001112,0.001464,-0.0918,0.121,0.995,0.997,12.95,9.48,19
RGI60-19.00002,2001-01-01_2002-01-01,12106000.0,0.2083,2.2259,2522135.0,26947024.0,0.002144,0.022905,0.1771,1.8921,0.995,0.997,2.5,1.0,19
RGI60-19.00002,2002-01-01_2003-01-01,12106000.0,0.286,2.2353,3462821.0,27061159.0,0.002943,0.023003,0.2431,1.9001,0.995,0.997,0.99,0.99,19
RGI60-19.00002,2002-01-01_2004-01-01,12106000.0,0.3196,1.2322,3869674.0,14917052.0,0.003289,0.012682,0.2717,1.0476,0.995,0.997,0.99,0.99,19
RGI60-19.00002,2003-01-01_2004-01-01,12106000.0,0.3533,2.4545,4276526.0,29714047.0,0.003635,0.025258,0.3003,2.0864,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2004-01-01_2005-01-01,12106000.0,0.3491,2.6321,4226510.0,31864538.0,0.003593,0.027086,0.2968,2.2374,0.995,0.997,0.36,0.36,19
RGI60-19.00002,2004-01-01_2006-01-01,12106000.0,0.3605,1.2646,4364108.0,15310335.0,0.003709,0.013016,0.3064,1.0752,0.995,0.997,1.53,1.18,19
RGI60-19.00002,2004-01-01_2008-01-01,12106000.0,0.1184,0.6853,1433834.0,8296090.0,0.001219,0.007052,0.1007,0.5825,0.995,0.997,2.49,2.14,19
RGI60-19.00002,2005-01-01_2006-01-01,12106000.0,0.3719,2.4949,4501705.0,30203893.0,0.003826,0.025675,0.3161,2.1208,0.995,0.997,1.17,0.82,19
RGI60-19.00002,2005-01-01_2010-01-01,12106000.0,0.0221,0.5388,267562.0,6522668.0,0.000227,0.005544,0.0188,0.458,0.995,0.997,3.85,3.5,19
RGI60-19.00002,2006-01-01_2007-01-01,12106000.0,-0.07,2.3068,-847355.0,27926039.0,-0.00072,0.023737,-0.0595,1.9608,0.995,0.997,0.96,0.96,19
RGI60-19.00002,2006-01-01_2008-01-01,12106000.0,-0.1236,1.3048,-1496441.0,15796391.0,-0.001272,0.013427,-0.1051,1.1091,0.995,0.997,0.96,0.96,19
RGI60-19.00002,2007-01-01_2008-01-01,12106000.0,-0.1772,2.5373,-2145526.0,30716177.0,-0.001824,0.026109,-0.1506,2.1567,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2008-01-01_2009-01-01,12106000.0,-0.2313,2.5237,-2800393.0,30551481.0,-0.00238,0.025969,-0.1966,2.1452,0.995,0.997,0.88,0.88,19
RGI60-19.00002,2008-01-01_2010-01-01,12106000.0,-0.0071,1.4003,-85508.0,16951899.0,-7.3e-05,0.014409,-0.006,1.1902,0.995,0.997,1.72,1.72,19
RGI60-19.00002,2008-01-01_2012-01-01,12106000.0,-0.1086,0.6379,-1314108.0,7722313.0,-0.001117,0.006564,-0.0923,0.5423,0.995,0.997,1.72,1.72,19
RGI60-19.00002,2009-01-01_2010-01-01,12106000.0,0.2172,2.507,2629376.0,30350415.0,0.002235,0.025798,0.1846,2.131,0.995,0.997,0.84,0.84,19
RGI60-19.00002,2010-01-01_2011-01-01,12106000.0,-0.0455,2.8619,-551368.0,34645750.0,-0.000469,0.029449,-0.0387,2.4326,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2010-01-01_2012-01-01,12106000.0,-0.21,1.2676,-2542708.0,15345194.0,-0.002161,0.013044,-0.1785,1.0775,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2010-01-01_2015-01-01,12106000.0,-0.2548,0.571,-3084818.0,6913748.0,-0.002622,0.00588,-0.2166,0.4857,0.995,0.997,2.53,2.43,19
RGI60-19.00002,2010-01-01_2020-01-01,12106000.0,-0.3879,0.2786,-4695710.0,3376059.0,-0.003991,0.002883,-0.3297,0.2384,0.995,0.997,5.25,3.64,19
RGI60-19.00002,2011-01-01_2012-01-01,12106000.0,-0.3745,2.6187,-4534047.0,31701730.0,-0.003854,0.026948,-0.3183,2.226,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2012-01-01_2013-01-01,12106000.0,-0.141,2.326,-1707353.0,28158823.0,-0.001451,0.023935,-0.1199,1.9771,0.995,0.997,0.95,0.95,19
RGI60-19.00002,2012-01-01_2014-01-01,12106000.0,-0.1995,1.1723,-2415402.0,14191704.0,-0.002053,0.012064,-0.1696,0.9965,0.995,0.997,1.76,1.67,19
RGI60-19.00002,2012-01-01_2016-01-01,12106000.0,-0.3304,0.702,-3999919.0,8499349.0,-0.0034,0.007228,-0.2808,0.5972,0.995,0.997,2.53,2.43,19
RGI60-19.00002,2013-01-01_2014-01-01,12106000.0,-0.258,2.4111,-3123452.0,29188917.0,-0.002655,0.024811,-0.2193,2.0495,0.995,0.997,0.81,0.71,19
RGI60-19.00002,2014-01-01_2015-01-01,12106000.0,-0.455,2.6875,-5507872.0,32535012.0,-0.004682,0.027657,-0.3867,2.2846,0.995,0.997,0.76,0.76,19
RGI60-19.00002,2014-01-01_2016-01-01,12106000.0,-0.4613,1.4394,-5584437.0,17426771.0,-0.004747,0.014817,-0.3921,1.224,0.995,0.997,0.76,0.76,19
RGI60-19.00002,2015-01-01_2016-01-01,12106000.0,-0.4676,3.1001,-5661002.0,37530248.0,-0.004812,0.031903,-0.3975,2.6353,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2015-01-01_2020-01-01,12106000.0,-0.5209,0.5712,-6306602.0,6917279.0,-0.005361,0.005892,-0.4428,0.4869,0.995,0.997,2.73,1.21,19
RGI60-19.00002,2016-01-01_2017-01-01,12106000.0,-0.461,3.1985,-5580695.0,38721971.0,-0.004744,0.032915,-0.3918,2.719,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2016-01-01_2018-01-01,12106000.0,-0.5182,1.5473,-6273077.0,18732645.0,-0.005332,0.015927,-0.4405,1.3157,0.995,0.997,0.22,0.22,19
RGI60-19.00002,2016-01-01_2020-01-01,12106000.0,-0.5343,0.7592,-6468001.0,9192643.0,-0.005498,0.007823,-0.4541,0.6464,0.995,0.997,2.73,1.21,19
RGI60-19.00002,2017-01-01_2018-01-01,12106000.0,-0.5754,3.0218,-6965458.0,36582300.0,-0.005921,0.031098,-0.4891,2.5688,0.995,0.997,0.22,0.22,19
RGI60-19.00002,2018-01-01_2019-01-01,12106000.0,-0.6391,2.5905,-7736421.0,31361971.0,-0.006576,0.026662,-0.5432,2.2024,0.995,0.997,0.0,0.0,19
RGI60-19.00002,2018-01-01_2020-01-01,12106000.0,-0.5504,1.425,-6662926.0,17251666.0,-0.005663,0.014669,-0.4678,1.2118,0.995,0.997,2.51,0.99,19
RGI60-19.00002,2019-01-01_2020-01-01,12106000.0,-0.4617,2.5211,-5589431.0,30520528.0,-0.004751,0.025945,-0.3925,2.1432,0.995,0.997,2.51,0.99,19
RGI60-19.00003,2000-01-01_2001-01-01,13364000.0,-0.2185,2.4826,-2920661.0,33177431.0,-0.002483,0.028201,-0.1858,2.1103,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2000-01-01_2002-01-01,13364000.0,-0.1734,1.2498,-2317374.0,16702116.0,-0.00197,0.014197,-0.1474,1.0624,0.996,1.0,3.07,1.0,19
RGI60-19.00003,2000-01-01_2004-01-01,13364000.0,-0.2171,0.6668,-2901808.0,8911160.0,-0.002467,0.007576,-0.1846,0.567,0.996,1.0,4.07,2.0,19
RGI60-19.00003,2000-01-01_2005-01-01,13364000.0,-0.2296,0.5364,-3068155.0,7169213.0,-0.002608,0.006097,-0.1951,0.4562,0.996,1.0,4.57,2.5,19
RGI60-19.00003,2000-01-01_2010-01-01,13364000.0,-0.2224,0.2802,-2972242.0,3746310.0,-0.002526,0.003189,-0.189,0.2387,0.996,1.0,7.78,5.49,19
RGI60-19.00003,2000-01-01_2020-01-01,13364000.0,-0.2152,0.1382,-2876404.0,1849528.0,-0.002445,0.001582,-0.1829,0.1185,0.996,1.0,13.52,9.85,19
RGI60-19.00003,2001-01-01_2002-01-01,13364000.0,-0.1283,2.1189,-1714088.0,28317385.0,-0.001457,0.02407,-0.109,1.8011,0.996,1.0,3.07,1.0,19
RGI60-19.00003,2002-01-01_2003-01-01,13364000.0,-0.2654,2.1472,-3546910.0,28694948.0,-0.003015,0.024392,-0.2256,1.8252,0.996,1.0,1.0,1.0,19
RGI60-19.00003,2002-01-01_2004-01-01,13364000.0,-0.2609,1.1662,-3486241.0,15585150.0,-0.002963,0.013249,-0.2217,0.9914,0.996,1.0,1.0,1.0,19
RGI60-19.00003,2003-01-01_2004-01-01,13364000.0,-0.2563,2.34,-3425573.0,31272625.0,-0.002912,0.026583,-0.2179,1.9891,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2004-01-01_2005-01-01,13364000.0,-0.2794,2.5269,-3733545.0,33770148.0,-0.003174,0.028705,-0.2375,2.148,0.996,1.0,0.5,0.5,19
RGI60-19.00003,2004-01-01_2006-01-01,13364000.0,-0.205,1.251,-2740143.0,16717935.0,-0.002329,0.014211,-0.1743,1.0634,0.996,1.0,1.42,1.2,19
RGI60-19.00003,2004-01-01_2008-01-01,13364000.0,-0.2144,0.6589,-2865320.0,8805469.0,-0.002436,0.007487,-0.1822,0.5602,0.996,1.0,2.39,2.18,19
RGI60-19.00003,2005-01-01_2006-01-01,13364000.0,-0.1307,2.5178,-1746741.0,33648520.0,-0.001485,0.028601,-0.1111,2.1402,0.996,1.0,0.92,0.7,19
RGI60-19.00003,2005-01-01_2010-01-01,13364000.0,-0.2152,0.5339,-2876329.0,7135207.0,-0.002445,0.006067,-0.1829,0.454,0.996,1.0,3.21,2.99,19
RGI60-19.00003,2006-01-01_2007-01-01,13364000.0,-0.0971,2.3278,-1297556.0,31109288.0,-0.001103,0.026443,-0.0825,1.9787,0.996,1.0,0.98,0.98,19
RGI60-19.00003,2006-01-01_2008-01-01,13364000.0,-0.2238,1.3134,-2990497.0,17552002.0,-0.002542,0.01492,-0.1902,1.1165,0.996,1.0,0.98,0.98,19
RGI60-19.00003,2007-01-01_2008-01-01,13364000.0,-0.3505,2.4708,-4683439.0,33020074.0,-0.003981,0.028068,-0.2979,2.1003,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2008-01-01_2009-01-01,13364000.0,-0.3219,2.4549,-4301730.0,32807122.0,-0.003656,0.027887,-0.2736,2.0868,0.996,1.0,0.98,0.98,19
RGI60-19.00003,2008-01-01_2010-01-01,13364000.0,-0.2489,1.3861,-3326954.0,18524586.0,-0.002828,0.015747,-0.2116,1.1783,0.996,1.0,1.31,1.31,19
RGI60-19.00003,2008-01-01_2012-01-01,13364000.0,-0.2656,0.6184,-3549456.0,8264963.0,-0.003017,0.007028,-0.2258,0.526,0.996,1.0,1.31,1.31,19
RGI60-19.00003,2009-01-01_2010-01-01,13364000.0,-0.176,2.4751,-2352177.0,33077465.0,-0.001999,0.028116,-0.1496,2.1039,0.996,1.0,0.33,0.33,19
RGI60-19.00003,2010-01-01_2011-01-01,13364000.0,-0.227,2.8305,-3033101.0,37827212.0,-0.002578,0.032154,-0.1929,2.406,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2010-01-01_2012-01-01,13364000.0,-0.2822,1.2468,-3771957.0,16663028.0,-0.003206,0.014165,-0.2399,1.06,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2010-01-01_2015-01-01,13364000.0,-0.2288,0.55,-3057363.0,7350852.0,-0.002599,0.006251,-0.1945,0.4678,0.996,1.0,2.92,2.92,19
RGI60-19.00003,2010-01-01_2020-01-01,13364000.0,-0.2081,0.2752,-2780566.0,3678984.0,-0.002363,0.003132,-0.1769,0.2344,0.996,1.0,5.74,4.36,19
RGI60-19.00003,2011-01-01_2012-01-01,13364000.0,-0.3375,2.5387,-4510813.0,33927219.0,-0.003834,0.028839,-0.2869,2.158,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2012-01-01_2013-01-01,13364000.0,-0.4499,2.167,-6012036.0,28960947.0,-0.00511,0.024619,-0.3824,1.8423,0.996,1.0,0.99,0.99,19
RGI60-19.00003,2012-01-01_2014-01-01,13364000.0,-0.2498,1.0777,-3338396.0,14402674.0,-0.002838,0.012244,-0.2123,0.9162,0.996,1.0,1.94,1.94,19
RGI60-19.00003,2012-01-01_2016-01-01,13364000.0,-0.1962,0.6607,-2621897.0,8829918.0,-0.002229,0.007507,-0.1668,0.5618,0.996,1.0,2.92,2.92,19
RGI60-19.00003,2013-01-01_2014-01-01,13364000.0,-0.0497,2.1657,-664755.0,28942829.0,-0.000565,0.024601,-0.0423,1.8409,0.996,1.0,0.95,0.95,19
RGI60-19.00003,2014-01-01_2015-01-01,13364000.0,-0.0798,2.4474,-1066109.0,32707262.0,-0.000906,0.027801,-0.0678,2.0803,0.996,1.0,0.99,0.99,19
RGI60-19.00003,2014-01-01_2016-01-01,13364000.0,-0.1426,1.3209,-1905399.0,17651962.0,-0.00162,0.015005,-0.1212,1.1228,0.996,1.0,0.99,0.99,19
RGI60-19.00003,2015-01-01_2016-01-01,13364000.0,-0.2054,2.8859,-2744688.0,38567265.0,-0.002333,0.032783,-0.1746,2.4531,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2015-01-01_2020-01-01,13364000.0,-0.1874,0.5423,-2503768.0,7247209.0,-0.002128,0.006162,-0.1592,0.4611,0.996,1.0,2.82,1.44,19
RGI60-19.00003,2016-01-01_2017-01-01,13364000.0,-0.1864,2.9484,-2491270.0,39402167.0,-0.002118,0.033492,-0.1585,2.5062,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2016-01-01_2018-01-01,13364000.0,-0.1838,1.4759,-2455973.0,19724540.0,-0.002088,0.016767,-0.1562,1.2546,0.996,1.0,0.44,0.44,19
RGI60-19.00003,2016-01-01_2020-01-01,13364000.0,-0.1828,0.722,-2443538.0,9648750.0,-0.002077,0.008203,-0.1554,0.6138,0.996,1.0,2.82,1.44,19
RGI60-19.00003,2017-01-01_2018-01-01,13364000.0,-0.1811,2.8442,-2420677.0,38009487.0,-0.002058,0.032308,-0.154,2.4176,0.996,1.0,0.44,0.44,19
RGI60-19.00003,2018-01-01_2019-01-01,13364000.0,-0.1781,2.5171,-2380513.0,33638361.0,-0.002023,0.028593,-0.1514,2.1396,0.996,1.0,0.0,0.0,19
RGI60-19.00003,2018-01-01_2020-01-01,13364000.0,-0.1819,1.3907,-2431103.0,18585538.0,-0.002066,0.015798,-0.1546,1.1822,0.996,1.0,2.38,1.0,19
RGI60-19.00003,2019-01-01_2020-01-01,13364000.0,-0.1857,2.4417,-2481693.0,32631404.0,-0.002109,0.027737,-0.1578,2.0755,0.996,1.0,2.38,1.0,19
RGI60-19.00004,2000-01-01_2001-01-01,20000.0,0.6483,15.1956,12965.0,303966.0,1.1e-05,0.000258,0.551,12.9209,1.0,1.0,0.0,0.0,19
RGI60-19.00004,2000-01-01_2002-01-01,20000.0,0.6197,7.4788,12394.0,149677.0,1.1e-05,0.000127,0.5267,6.3656,1.0,1.0,3.5,1.0,19
RGI60-19.00004,2000-01-01_2004-01-01,20000.0,0.5655,3.6542,11311.0,73255.0,1e-05,6.2e-05,0.4807,3.1207,1.0,1.0,4.5,2.0,19
RGI60-19.00004,2000-01-01_2005-01-01,20000.0,0.5359,2.9022,10718.0,58238.0,9e-06,5e-05,0.4555,2.4835,1.0,1.0,5.5,3.0,19
RGI60-19.00004,2000-01-01_2010-01-01,20000.0,0.3896,1.4445,7791.0,29094.0,7e-06,2.5e-05,0.3311,1.2453,1.0,1.0,9.5,7.0,19
RGI60-19.00004,2000-01-01_2020-01-01,20000.0,0.0912,0.7786,1824.0,15594.0,2e-06,1.3e-05,0.0775,0.6636,1.0,1.0,15.5,12.0,19
RGI60-19.00004,2001-01-01_2002-01-01,20000.0,0.5911,14.5826,11822.0,291698.0,1e-05,0.000248,0.5024,12.3992,1.0,1.0,3.5,1.0,19
RGI60-19.00004,2002-01-01_2003-01-01,20000.0,0.5403,14.1358,10805.0,282757.0,9e-06,0.00024,0.4592,12.0189,1.0,1.0,1.0,1.0,19
RGI60-19.00004,2002-01-01_2004-01-01,20000.0,0.5114,6.9892,10228.0,139858.0,9e-06,0.000119,0.4347,5.9471,1.0,1.0,1.0,1.0,19
RGI60-19.00004,2003-01-01_2004-01-01,20000.0,0.4825,13.7747,9650.0,275527.0,8e-06,0.000234,0.4101,11.7113,1.0,1.0,0.0,0.0,19
RGI60-19.00004,2004-01-01_2005-01-01,20000.0,0.4175,13.4997,8349.0,270019.0,7e-06,0.00023,0.3548,11.4769,1.0,1.0,1.0,1.0,19
RGI60-19.00004,2004-01-01_2006-01-01,20000.0,0.3853,6.7456,7705.0,134954.0,7e-06,0.000115,0.3275,5.7374,1.0,1.0,2.0,2.0,19
RGI60-19.00004,2004-01-01_2008-01-01,20000.0,0.3295,3.3565,6591.0,67193.0,6e-06,5.7e-05,0.2801,2.8584,1.0,1.0,3.0,3.0,19
RGI60-19.00004,2005-01-01_2006-01-01,20000.0,0.353,13.3766,7061.0,267550.0,6e-06,0.000227,0.3001,11.3717,1.0,1.0,1.0,1.0,19
RGI60-19.00004,2005-01-01_2010-01-01,20000.0,0.2432,2.6627,4864.0,53297.0,4e-06,4.5e-05,0.2067,2.267,1.0,1.0,4.0,4.0,19
RGI60-19.00004,2006-01-01_2007-01-01,20000.0,0.2969,13.2559,5939.0,265132.0,5e-06,0.000225,0.2524,11.2687,1.0,1.0,1.0,1.0,19
RGI60-19.00004,2006-01-01_2008-01-01,20000.0,0.2738,6.6511,5477.0,133043.0,5e-06,0.000113,0.2328,5.6553,1.0,1.0,1.0,1.0,19
RGI60-19.00004,2007-01-01_2008-01-01,20000.0,0.2507,13.1896,5014.0,263801.0,4e-06,0.000224,0.2131,11.2119,1.0,1.0,0.0,0.0,19
RGI60-19.00004,2008-01-01_2009-01-01,20000.0,0.1923,13.1628,3847.0,263261.0,3e-06,0.000224,0.1635,11.1888,1.0,1.0,1.0,1.0,19
RGI60-19.00004,2008-01-01_2010-01-01,20000.0,0.1577,6.6192,3153.0,132392.0,3e-06,0.000113,0.134,5.627,1.0,1.0,2.0,2.0,19
RGI60-19.00004,2008-01-01_2012-01-01,20000.0,0.0962,3.3097,1924.0,66200.0,2e-06,5.6e-05,0.0818,2.8137,1.0,1.0,2.0,2.0,19
RGI60-19.00004,2009-01-01_2010-01-01,20000.0,0.123,13.1653,2460.0,263308.0,2e-06,0.000224,0.1045,11.1907,1.0,1.0,1.0,1.0,19
RGI60-19.00004,2010-01-01_2011-01-01,20000.0,0.0636,13.2852,1271.0,265705.0,1e-06,0.000226,0.054,11.2925,1.0,1.0,0.0,0.0,19
RGI60-19.00004,2010-01-01_2012-01-01,20000.0,0.0348,6.6207,696.0,132415.0,1e-06,0.000113,0.0296,5.6276,1.0,1.0,0.0,0.0,19
