rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-07.00001,2009-01-01_2010-01-01,597000.0,-0.3647,4.0402,-217711.0,2412118.0,-0.000185,0.00205,-0.31,3.4345,1.0,1.0,0.0,0.0,7
RGI60-07.00001,2010-01-01_2011-01-01,597000.0,-0.3306,4.0212,-197396.0,2400758.0,-0.000168,0.002041,-0.2811,3.4183,1.0,1.0,0.13,0.13,7
RGI60-07.00001,2010-01-01_2012-01-01,597000.0,-0.3425,1.9067,-204487.0,1138502.0,-0.000174,0.000968,-0.2911,1.6214,1.0,1.0,0.13,0.13,7
RGI60-07.00001,2010-01-01_2015-01-01,597000.0,-0.2171,0.7473,-129636.0,446316.0,-0.00011,0.000379,-0.1846,0.6359,1.0,1.0,8.61,3.13,7
RGI60-07.00001,2010-01-01_2020-01-01,597000.0,-0.1517,0.3798,-90587.0,226938.0,-7.7e-05,0.000193,-0.129,0.3235,1.0,1.0,29.56,7.13,7
RGI60-07.00001,2011-01-01_2012-01-01,597000.0,-0.3544,3.6549,-211579.0,2182063.0,-0.00018,0.001855,-0.3012,3.107,1.0,1.0,0.0,0.0,7
RGI60-07.00001,2012-01-01_2013-01-01,597000.0,-0.2467,3.3434,-147267.0,1996076.0,-0.000125,0.001697,-0.2097,2.8421,1.0,1.0,1.73,1.0,7
RGI60-07.00001,2012-01-01_2014-01-01,597000.0,-0.1479,1.6734,-88305.0,999055.0,-7.5e-05,0.000849,-0.1257,1.4225,1.0,1.0,5.5,2.0,7
RGI60-07.00001,2012-01-01_2016-01-01,597000.0,-0.1196,0.8324,-71400.0,496971.0,-6.1e-05,0.000422,-0.1017,0.7077,1.0,1.0,9.9,4.0,7
RGI60-07.00001,2013-01-01_2014-01-01,597000.0,-0.0491,3.2633,-29342.0,1948195.0,-2.5e-05,0.001656,-0.0418,2.7738,1.0,1.0,3.77,1.0,7
RGI60-07.00001,2014-01-01_2015-01-01,597000.0,-0.1049,3.2587,-62596.0,1945466.0,-5.3e-05,0.001654,-0.0891,2.7699,1.0,1.0,2.98,1.0,7
RGI60-07.00001,2014-01-01_2016-01-01,597000.0,-0.0913,1.6245,-54495.0,969837.0,-4.6e-05,0.000824,-0.0776,1.3809,1.0,1.0,4.4,2.0,7
RGI60-07.00001,2015-01-01_2016-01-01,597000.0,-0.0777,3.2409,-46394.0,1934825.0,-3.9e-05,0.001645,-0.0661,2.7548,1.0,1.0,1.42,1.0,7
RGI60-07.00001,2015-01-01_2020-01-01,597000.0,-0.0863,0.6643,-51538.0,396631.0,-4.4e-05,0.000337,-0.0734,0.5648,1.0,1.0,20.95,4.0,7
RGI60-07.00001,2016-01-01_2017-01-01,597000.0,-0.0569,3.2381,-33999.0,1933176.0,-2.9e-05,0.001643,-0.0484,2.7524,1.0,1.0,6.42,1.0,7
RGI60-07.00001,2016-01-01_2018-01-01,597000.0,-0.0974,1.6363,-58148.0,976913.0,-4.9e-05,0.00083,-0.0828,1.391,1.0,1.0,14.77,2.0,7
RGI60-07.00001,2016-01-01_2020-01-01,597000.0,-0.0885,0.828,-52824.0,494349.0,-4.5e-05,0.00042,-0.0752,0.7039,1.0,1.0,19.53,3.0,7
RGI60-07.00001,2017-01-01_2018-01-01,597000.0,-0.1378,3.2796,-82296.0,1957954.0,-7e-05,0.001664,-0.1172,2.7877,1.0,1.0,8.35,1.0,7
RGI60-07.00001,2018-01-01_2019-01-01,597000.0,-0.134,3.3254,-80016.0,1985306.0,-6.8e-05,0.001688,-0.1139,2.8267,1.0,1.0,0.0,0.0,7
RGI60-07.00001,2018-01-01_2020-01-01,597000.0,-0.0796,1.6763,-47500.0,1000762.0,-4e-05,0.000851,-0.0676,1.4249,1.0,1.0,4.76,1.0,7
RGI60-07.00001,2019-01-01_2020-01-01,597000.0,-0.0251,3.3642,-14984.0,2008415.0,-1.3e-05,0.001707,-0.0213,2.8596,1.0,1.0,4.76,1.0,7
RGI60-07.00002,2000-01-01_2001-01-01,581000.0,0.1644,3.7348,95532.0,2169943.0,8.1e-05,0.001844,0.1398,3.1747,1.0,1.0,0.0,0.0,7
RGI60-07.00002,2000-01-01_2002-01-01,581000.0,0.2282,1.9052,132612.0,1107029.0,0.000113,0.000941,0.194,1.6198,1.0,1.0,1.09,0.96,7
RGI60-07.00002,2000-01-01_2004-01-01,581000.0,0.2098,0.934,121885.0,542798.0,0.000104,0.000461,0.1783,0.7945,1.0,1.0,2.67,1.98,7
RGI60-07.00002,2000-01-01_2005-01-01,581000.0,0.2205,0.7393,128135.0,429794.0,0.000109,0.000365,0.1875,0.6293,1.0,1.0,4.27,2.98,7
RGI60-07.00002,2000-01-01_2010-01-01,581000.0,0.0695,0.3953,40359.0,229702.0,3.4e-05,0.000195,0.059,0.3361,1.0,1.0,9.09,5.95,7
RGI60-07.00002,2000-01-01_2020-01-01,581000.0,-0.0085,0.1858,-4958.0,107967.0,-4e-06,9.2e-05,-0.0073,0.158,1.0,1.0,29.24,12.0,7
RGI60-07.00002,2001-01-01_2002-01-01,581000.0,0.2921,3.5071,169693.0,2037722.0,0.000144,0.001732,0.2483,2.9814,1.0,1.0,1.09,0.96,7
RGI60-07.00002,2002-01-01_2003-01-01,581000.0,0.2741,3.5104,159278.0,2039637.0,0.000135,0.001734,0.233,2.9841,1.0,1.0,0.02,0.02,7
RGI60-07.00002,2002-01-01_2004-01-01,581000.0,0.1913,1.7541,111157.0,1019214.0,9.4e-05,0.000866,0.1626,1.4913,1.0,1.0,1.58,1.02,7
RGI60-07.00002,2003-01-01_2004-01-01,581000.0,0.1085,3.4293,63036.0,1992443.0,5.4e-05,0.001694,0.0922,2.915,1.0,1.0,1.56,1.0,7
RGI60-07.00002,2004-01-01_2005-01-01,581000.0,0.2636,3.3844,153135.0,1966399.0,0.00013,0.001671,0.224,2.877,1.0,1.0,1.6,1.0,7
RGI60-07.00002,2004-01-01_2006-01-01,581000.0,0.5388,1.6948,313045.0,985275.0,0.000266,0.000838,0.458,1.4427,1.0,1.0,3.44,1.96,7
RGI60-07.00002,2004-01-01_2008-01-01,581000.0,-0.031,0.8443,-17990.0,490516.0,-1.5e-05,0.000417,-0.0263,0.7176,1.0,1.0,6.42,3.96,7
RGI60-07.00002,2005-01-01_2006-01-01,581000.0,0.814,3.3464,472955.0,1944964.0,0.000402,0.001653,0.6919,2.8469,1.0,1.0,1.84,0.96,7
RGI60-07.00002,2005-01-01_2010-01-01,581000.0,-0.0816,0.7245,-47417.0,420963.0,-4e-05,0.000358,-0.0694,0.6159,1.0,1.0,4.82,2.96,7
RGI60-07.00002,2006-01-01_2007-01-01,581000.0,-0.3242,3.3931,-188353.0,1971510.0,-0.00016,0.001676,-0.2756,2.8845,1.0,1.0,1.98,1.0,7
RGI60-07.00002,2006-01-01_2008-01-01,581000.0,-0.6007,1.6695,-349026.0,970736.0,-0.000297,0.000825,-0.5106,1.4218,1.0,1.0,2.98,2.0,7
RGI60-07.00002,2007-01-01_2008-01-01,581000.0,-0.8773,3.3806,-509698.0,1964935.0,-0.000433,0.00167,-0.7457,2.8764,1.0,1.0,1.0,1.0,7
RGI60-07.00002,2008-01-01_2009-01-01,581000.0,0.0468,3.6556,27186.0,2123922.0,2.3e-05,0.001805,0.0398,3.1073,1.0,1.0,0.0,0.0,7
RGI60-07.00002,2008-01-01_2010-01-01,581000.0,-0.0103,1.8078,-5993.0,1050328.0,-5e-06,0.000893,-0.0088,1.5366,1.0,1.0,0.0,0.0,7
RGI60-07.00002,2008-01-01_2012-01-01,581000.0,-0.0622,0.8545,-36120.0,496495.0,-3.1e-05,0.000422,-0.0528,0.7264,1.0,1.0,0.53,0.53,7
RGI60-07.00002,2009-01-01_2010-01-01,581000.0,-0.0674,3.9208,-39172.0,2277961.0,-3.3e-05,0.001936,-0.0573,3.3327,1.0,1.0,0.0,0.0,7
RGI60-07.00002,2010-01-01_2011-01-01,581000.0,-0.1237,3.7657,-71869.0,2187859.0,-6.1e-05,0.00186,-0.1051,3.2009,1.0,1.0,0.53,0.53,7
RGI60-07.00002,2010-01-01_2012-01-01,581000.0,-0.114,1.8501,-66247.0,1074956.0,-5.6e-05,0.000914,-0.0969,1.5727,1.0,1.0,0.53,0.53,7
RGI60-07.00002,2010-01-01_2015-01-01,581000.0,-0.1165,0.7332,-67682.0,426079.0,-5.8e-05,0.000362,-0.099,0.6235,1.0,1.0,4.67,2.49,7
RGI60-07.00002,2010-01-01_2020-01-01,581000.0,-0.0865,0.3643,-50275.0,211714.0,-4.3e-05,0.00018,-0.0736,0.3099,1.0,1.0,20.15,6.05,7
RGI60-07.00002,2011-01-01_2012-01-01,581000.0,-0.1043,3.5765,-60625.0,2077934.0,-5.2e-05,0.001766,-0.0887,3.04,1.0,1.0,0.0,0.0,7
RGI60-07.00002,2012-01-01_2013-01-01,581000.0,-0.1114,3.5717,-64723.0,2075170.0,-5.5e-05,0.001764,-0.0947,3.036,1.0,1.0,0.75,0.69,7
RGI60-07.00002,2012-01-01_2014-01-01,581000.0,-0.1063,1.7097,-61786.0,993344.0,-5.3e-05,0.000844,-0.0904,1.4533,1.0,1.0,1.02,0.96,7
RGI60-07.00002,2012-01-01_2016-01-01,581000.0,-0.114,0.8477,-66222.0,492555.0,-5.6e-05,0.000419,-0.0969,0.7207,1.0,1.0,6.49,2.96,7
RGI60-07.00002,2013-01-01_2014-01-01,581000.0,-0.1013,3.4851,-58849.0,2024858.0,-5e-05,0.001721,-0.0861,2.9624,1.0,1.0,0.27,0.27,7
RGI60-07.00002,2014-01-01_2015-01-01,581000.0,-0.1417,3.3824,-82343.0,1965221.0,-7e-05,0.00167,-0.1205,2.8752,1.0,1.0,3.13,1.0,7
RGI60-07.00002,2014-01-01_2016-01-01,581000.0,-0.1216,1.6497,-70658.0,958498.0,-6e-05,0.000815,-0.1034,1.4023,1.0,1.0,5.47,2.0,7
RGI60-07.00002,2015-01-01_2016-01-01,581000.0,-0.1015,3.3535,-58973.0,1948387.0,-5e-05,0.001656,-0.0863,2.8505,1.0,1.0,2.35,1.0,7
RGI60-07.00002,2015-01-01_2020-01-01,581000.0,-0.0566,0.682,-32868.0,396277.0,-2.8e-05,0.000337,-0.0481,0.5798,1.0,1.0,15.47,3.56,7
RGI60-07.00002,2016-01-01_2017-01-01,581000.0,-0.0087,3.2619,-5042.0,1895191.0,-4e-06,0.001611,-0.0074,2.7727,1.0,1.0,0.95,0.56,7
RGI60-07.00002,2016-01-01_2018-01-01,581000.0,-0.0539,1.6507,-31328.0,959064.0,-2.7e-05,0.000815,-0.0458,1.4031,1.0,1.0,10.11,1.56,7
RGI60-07.00002,2016-01-01_2020-01-01,581000.0,-0.0453,0.8319,-26342.0,483368.0,-2.2e-05,0.000411,-0.0385,0.7072,1.0,1.0,13.13,2.56,7
RGI60-07.00002,2017-01-01_2018-01-01,581000.0,-0.0992,3.2938,-57614.0,1913681.0,-4.9e-05,0.001627,-0.0843,2.7997,1.0,1.0,9.16,1.0,7
RGI60-07.00002,2018-01-01_2019-01-01,581000.0,-0.0262,3.3522,-15216.0,1947648.0,-1.3e-05,0.001656,-0.0223,2.8494,1.0,1.0,0.0,0.0,7
RGI60-07.00002,2018-01-01_2020-01-01,581000.0,-0.0368,1.6795,-21355.0,975780.0,-1.8e-05,0.000829,-0.0312,1.4276,1.0,1.0,3.02,1.0,7
RGI60-07.00002,2019-01-01_2020-01-01,581000.0,-0.0473,3.3782,-27495.0,1962739.0,-2.3e-05,0.001668,-0.0402,2.8715,1.0,1.0,3.02,1.0,7
RGI60-07.00003,2000-01-01_2001-01-01,388000.0,0.6285,3.838,243857.0,1489511.0,0.000207,0.001266,0.5342,3.2641,1.0,1.0,0.0,0.0,7
RGI60-07.00003,2000-01-01_2002-01-01,388000.0,0.5282,1.906,204928.0,740040.0,0.000174,0.000629,0.4489,1.6226,1.0,1.0,2.9,1.0,7
RGI60-07.00003,2000-01-01_2004-01-01,388000.0,0.4545,0.9511,176360.0,369762.0,0.00015,0.000314,0.3864,0.8121,1.0,1.0,8.22,2.1,7
RGI60-07.00003,2000-01-01_2005-01-01,388000.0,0.5557,0.7599,215627.0,296226.0,0.000183,0.000252,0.4724,0.6528,1.0,1.0,12.18,3.1,7
RGI60-07.00003,2000-01-01_2010-01-01,388000.0,0.4887,0.3934,189615.0,154690.0,0.000161,0.000132,0.4154,0.3446,1.0,1.0,19.38,6.15,7
RGI60-07.00003,2000-01-01_2020-01-01,388000.0,0.3515,0.192,136386.0,76659.0,0.000116,6.6e-05,0.2988,0.1738,1.0,1.0,50.28,13.95,7
RGI60-07.00003,2001-01-01_2002-01-01,388000.0,0.4278,3.4924,165999.0,1355221.0,0.000141,0.001152,0.3637,2.9694,1.0,1.0,2.9,1.0,7
RGI60-07.00003,2002-01-01_2003-01-01,388000.0,0.1339,3.4586,51951.0,1341941.0,4.4e-05,0.001141,0.1138,2.9399,1.0,1.0,0.1,0.1,7
RGI60-07.00003,2002-01-01_2004-01-01,388000.0,0.3809,1.7277,147792.0,670618.0,0.000126,0.00057,0.3238,1.4699,1.0,1.0,5.32,1.1,7
RGI60-07.00003,2003-01-01_2004-01-01,388000.0,0.6279,3.4501,243632.0,1339010.0,0.000207,0.001138,0.5337,2.9345,1.0,1.0,5.22,1.0,7
RGI60-07.00003,2004-01-01_2005-01-01,388000.0,0.9606,3.4415,372695.0,1336211.0,0.000317,0.001136,0.8165,2.9298,1.0,1.0,3.95,1.0,7
RGI60-07.00003,2004-01-01_2006-01-01,388000.0,0.7322,1.7245,284077.0,670145.0,0.000241,0.00057,0.6223,1.4711,1.0,1.0,7.22,2.0,7
RGI60-07.00003,2004-01-01_2008-01-01,388000.0,0.6059,0.8586,235104.0,334600.0,0.0002,0.000285,0.515,0.7371,1.0,1.0,10.98,3.88,7
RGI60-07.00003,2005-01-01_2006-01-01,388000.0,0.5038,3.4436,195459.0,1336366.0,0.000166,0.001136,0.4282,2.9283,1.0,1.0,3.28,1.0,7
RGI60-07.00003,2005-01-01_2010-01-01,388000.0,0.4217,0.7168,163603.0,278974.0,0.000139,0.000237,0.3584,0.6135,1.0,1.0,7.2,3.05,7
RGI60-07.00003,2006-01-01_2007-01-01,388000.0,0.5184,3.4518,201137.0,1339565.0,0.000171,0.001139,0.4406,2.9354,1.0,1.0,1.75,0.88,7
RGI60-07.00003,2006-01-01_2008-01-01,388000.0,0.4797,1.7183,186130.0,667157.0,0.000158,0.000567,0.4078,1.4628,1.0,1.0,3.75,1.88,7
RGI60-07.00003,2007-01-01_2008-01-01,388000.0,0.441,3.4374,171123.0,1333907.0,0.000145,0.001134,0.3749,2.9228,1.0,1.0,2.0,1.0,7
RGI60-07.00003,2008-01-01_2009-01-01,388000.0,0.2606,3.7128,101112.0,1440636.0,8.6e-05,0.001225,0.2215,3.1562,1.0,1.0,0.0,0.0,7
RGI60-07.00003,2008-01-01_2010-01-01,388000.0,0.3225,1.7887,125147.0,694221.0,0.000106,0.00059,0.2742,1.5214,1.0,1.0,0.18,0.18,7
RGI60-07.00003,2008-01-01_2012-01-01,388000.0,0.3605,0.8682,139865.0,337354.0,0.000119,0.000287,0.3064,0.7405,1.0,1.0,0.98,0.98,7
RGI60-07.00003,2009-01-01_2010-01-01,388000.0,0.3845,3.8564,149183.0,1496423.0,0.000127,0.001272,0.3268,3.2786,1.0,1.0,0.18,0.18,7
RGI60-07.00003,2010-01-01_2011-01-01,388000.0,0.3972,3.6416,154105.0,1413072.0,0.000131,0.001201,0.3376,3.0961,1.0,1.0,0.8,0.8,7
RGI60-07.00003,2010-01-01_2012-01-01,388000.0,0.3984,1.8129,154582.0,703695.0,0.000131,0.000598,0.3386,1.5424,1.0,1.0,0.8,0.8,7
RGI60-07.00003,2010-01-01_2015-01-01,388000.0,0.3367,0.7118,130648.0,276708.0,0.000111,0.000235,0.2862,0.6077,1.0,1.0,8.8,3.8,7
RGI60-07.00003,2010-01-01_2020-01-01,388000.0,0.2143,0.3627,83156.0,141161.0,7.1e-05,0.00012,0.1822,0.3105,1.0,1.0,30.9,7.8,7
RGI60-07.00003,2011-01-01_2012-01-01,388000.0,0.3996,3.5386,155058.0,1373147.0,0.000132,0.001167,0.3397,3.0086,1.0,1.0,0.0,0.0,7
RGI60-07.00003,2012-01-01_2013-01-01,388000.0,0.3483,3.4689,135150.0,1346034.0,0.000115,0.001144,0.2961,2.9491,1.0,1.0,1.72,1.0,7
RGI60-07.00003,2012-01-01_2014-01-01,388000.0,0.3188,1.7314,123687.0,671976.0,0.000105,0.000571,0.271,1.4727,1.0,1.0,4.6,2.0,7
RGI60-07.00003,2012-01-01_2016-01-01,388000.0,0.2704,0.8602,104916.0,334034.0,8.9e-05,0.000284,0.2298,0.7326,1.0,1.0,10.18,4.0,7
RGI60-07.00003,2013-01-01_2014-01-01,388000.0,0.2892,3.4083,112223.0,1322504.0,9.5e-05,0.001124,0.2458,2.8975,1.0,1.0,2.88,1.0,7
RGI60-07.00003,2014-01-01_2015-01-01,388000.0,0.2492,3.3926,96705.0,1316405.0,8.2e-05,0.001119,0.2119,2.8841,1.0,1.0,3.4,1.0,7
RGI60-07.00003,2014-01-01_2016-01-01,388000.0,0.222,1.6898,86145.0,655743.0,7.3e-05,0.000557,0.1887,1.4368,1.0,1.0,5.58,2.0,7
RGI60-07.00003,2015-01-01_2016-01-01,388000.0,0.1948,3.3701,75585.0,1307629.0,6.4e-05,0.001111,0.1656,2.8648,1.0,1.0,2.17,1.0,7
RGI60-07.00003,2015-01-01_2020-01-01,388000.0,0.0919,0.691,35664.0,268137.0,3e-05,0.000228,0.0781,0.5875,1.0,1.0,22.1,4.0,7
RGI60-07.00003,2016-01-01_2017-01-01,388000.0,0.476,3.3648,184685.0,1305790.0,0.000157,0.00111,0.4046,2.8613,1.0,1.0,6.1,1.0,7
RGI60-07.00003,2016-01-01_2018-01-01,388000.0,0.2721,1.7031,105570.0,660966.0,9e-05,0.000562,0.2313,1.4484,1.0,1.0,16.15,2.0,7
RGI60-07.00003,2016-01-01_2020-01-01,388000.0,0.0662,0.8605,25684.0,333896.0,2.2e-05,0.000284,0.0563,0.7315,1.0,1.0,19.92,3.0,7
RGI60-07.00003,2017-01-01_2018-01-01,388000.0,0.0682,3.414,26456.0,1324656.0,2.2e-05,0.001126,0.058,2.902,1.0,1.0,10.05,1.0,7
RGI60-07.00003,2018-01-01_2019-01-01,388000.0,-0.332,3.4771,-128827.0,1349232.0,-0.00011,0.001147,-0.2822,2.9561,1.0,1.0,0.0,0.0,7
RGI60-07.00003,2018-01-01_2020-01-01,388000.0,-0.1397,1.7451,-54202.0,677129.0,-4.6e-05,0.000576,-0.1187,1.4835,1.0,1.0,3.78,1.0,7
RGI60-07.00003,2019-01-01_2020-01-01,388000.0,0.0526,3.5122,20423.0,1362726.0,1.7e-05,0.001158,0.0447,2.9854,1.0,1.0,3.78,1.0,7
RGI60-07.00004,2000-01-01_2001-01-01,1044000.0,-0.0995,3.6653,-103863.0,3826554.0,-8.8e-05,0.003253,-0.0846,3.1155,0.99,1.0,0.0,0.0,7
RGI60-07.00004,2000-01-01_2002-01-01,1044000.0,-0.0799,1.8156,-83367.0,1895533.0,-7.1e-05,0.001611,-0.0679,1.5433,0.99,1.0,1.43,0.82,7
RGI60-07.00004,2000-01-01_2004-01-01,1044000.0,-0.0107,0.889,-11156.0,928075.0,-9e-06,0.000789,-0.0091,0.7556,0.99,1.0,4.06,1.89,7
RGI60-07.00004,2000-01-01_2005-01-01,1044000.0,-0.033,0.7104,-34490.0,741705.0,-2.9e-05,0.00063,-0.0281,0.6039,0.99,1.0,8.77,2.89,7
RGI60-07.00004,2000-01-01_2010-01-01,1044000.0,-0.1133,0.3682,-118272.0,384521.0,-0.000101,0.000327,-0.0963,0.3132,0.99,1.0,14.15,5.57,7
RGI60-07.00004,2000-01-01_2020-01-01,1044000.0,-0.1005,0.18,-104937.0,188086.0,-8.9e-05,0.00016,-0.0854,0.1534,0.99,1.0,40.43,14.25,7
RGI60-07.00004,2001-01-01_2002-01-01,1044000.0,-0.0602,3.3358,-62872.0,3482570.0,-5.3e-05,0.00296,-0.0512,2.8354,0.99,1.0,1.43,0.82,7
RGI60-07.00004,2002-01-01_2003-01-01,1044000.0,0.0027,3.2139,2794.0,3355314.0,2e-06,0.002852,0.0023,2.7318,0.99,1.0,0.08,0.08,7
RGI60-07.00004,2002-01-01_2004-01-01,1044000.0,0.0585,1.6076,61056.0,1678323.0,5.2e-05,0.001427,0.0497,1.3665,0.99,1.0,2.63,1.08,7
RGI60-07.00004,2003-01-01_2004-01-01,1044000.0,0.1143,3.1284,119317.0,3266093.0,0.000101,0.002776,0.0971,2.6592,0.99,1.0,2.55,1.0,7
RGI60-07.00004,2004-01-01_2005-01-01,1044000.0,-0.1224,3.1256,-127825.0,3263133.0,-0.000109,0.002774,-0.1041,2.6568,0.99,1.0,4.71,1.0,7
RGI60-07.00004,2004-01-01_2006-01-01,1044000.0,-0.2173,1.5666,-226886.0,1635581.0,-0.000193,0.00139,-0.1847,1.3318,0.99,1.0,7.26,2.0,7
RGI60-07.00004,2004-01-01_2008-01-01,1044000.0,-0.0945,0.7797,-98677.0,814076.0,-8.4e-05,0.000692,-0.0803,0.6629,0.99,1.0,10.02,3.6,7
RGI60-07.00004,2005-01-01_2006-01-01,1044000.0,-0.3122,3.129,-325947.0,3266754.0,-0.000277,0.002777,-0.2654,2.6599,0.99,1.0,2.55,1.0,7
RGI60-07.00004,2005-01-01_2010-01-01,1044000.0,-0.1935,0.6537,-202055.0,682642.0,-0.000172,0.00058,-0.1645,0.5561,0.99,1.0,5.38,2.67,7
RGI60-07.00004,2006-01-01_2007-01-01,1044000.0,0.0537,3.1416,56075.0,3279838.0,4.8e-05,0.002788,0.0457,2.6704,0.99,1.0,0.76,0.6,7
RGI60-07.00004,2006-01-01_2008-01-01,1044000.0,0.0283,1.5612,29532.0,1629848.0,2.5e-05,0.001385,0.024,1.327,0.99,1.0,2.76,1.6,7
RGI60-07.00004,2007-01-01_2008-01-01,1044000.0,0.0029,3.1275,2990.0,3265063.0,3e-06,0.002775,0.0024,2.6583,0.99,1.0,2.0,1.0,7
RGI60-07.00004,2008-01-01_2009-01-01,1044000.0,-0.1903,3.4264,-198692.0,3577248.0,-0.000169,0.003041,-0.1618,2.9126,0.99,1.0,0.08,0.08,7
RGI60-07.00004,2008-01-01_2010-01-01,1044000.0,-0.356,1.631,-371696.0,1703060.0,-0.000316,0.001448,-0.3026,1.387,0.99,1.0,0.08,0.08,7
RGI60-07.00004,2008-01-01_2012-01-01,1044000.0,-0.1037,0.7703,-108218.0,804205.0,-9.2e-05,0.000684,-0.0881,0.6548,0.99,1.0,0.97,0.97,7
RGI60-07.00004,2009-01-01_2010-01-01,1044000.0,-0.5217,3.5667,-544700.0,3723921.0,-0.000463,0.003166,-0.4435,3.0323,0.99,1.0,0.0,0.0,7
RGI60-07.00004,2010-01-01_2011-01-01,1044000.0,-0.1445,3.3083,-150896.0,3453906.0,-0.000128,0.002936,-0.1229,2.8121,0.99,1.0,0.86,0.86,7
RGI60-07.00004,2010-01-01_2012-01-01,1044000.0,0.1487,1.6182,155261.0,1689425.0,0.000132,0.001436,0.1264,1.3756,0.99,1.0,0.89,0.89,7
RGI60-07.00004,2010-01-01_2015-01-01,1044000.0,0.0027,0.6564,2850.0,685259.0,2e-06,0.000582,0.0023,0.5579,0.99,1.0,11.0,3.89,7
RGI60-07.00004,2010-01-01_2020-01-01,1044000.0,-0.0877,0.332,-91601.0,346681.0,-7.8e-05,0.000295,-0.0746,0.2824,0.99,1.0,26.28,8.68,7
