rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-08.00002,2004-01-01_2005-01-01,30000.0,,4.9168,,,,,,,1.0,1.0,3.0,1.0,8
RGI60-08.00002,2004-01-01_2006-01-01,30000.0,,2.4565,,,,,,,1.0,1.0,4.0,2.0,8
RGI60-08.00002,2004-01-01_2008-01-01,30000.0,,1.3197,,,,,,,1.0,1.0,4.0,2.0,8
RGI60-08.00002,2005-01-01_2006-01-01,30000.0,,4.9697,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00002,2005-01-01_2010-01-01,30000.0,,1.1148,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00002,2006-01-01_2007-01-01,30000.0,,5.1882,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2006-01-01_2008-01-01,30000.0,,2.6641,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2007-01-01_2008-01-01,30000.0,,5.5359,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2008-01-01_2009-01-01,30000.0,,5.7855,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2008-01-01_2010-01-01,30000.0,,2.9479,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2008-01-01_2012-01-01,30000.0,,1.4452,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2009-01-01_2010-01-01,30000.0,,6.0094,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2010-01-01_2011-01-01,30000.0,,6.1086,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2010-01-01_2012-01-01,30000.0,,3.0024,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2010-01-01_2015-01-01,30000.0,,1.1169,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2010-01-01_2020-01-01,30000.0,,0.594,,,,,,,1.0,1.0,6.0,4.0,8
RGI60-08.00002,2011-01-01_2012-01-01,30000.0,,5.9977,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2012-01-01_2013-01-01,30000.0,,5.7791,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2012-01-01_2014-01-01,30000.0,,2.8269,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2012-01-01_2016-01-01,30000.0,,1.3639,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00002,2013-01-01_2014-01-01,30000.0,,5.5361,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2014-01-01_2015-01-01,30000.0,,5.2049,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00002,2014-01-01_2016-01-01,30000.0,,2.5986,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00002,2015-01-01_2016-01-01,30000.0,,4.9888,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00002,2015-01-01_2020-01-01,30000.0,,1.0782,,,,,,,1.0,1.0,6.0,4.0,8
RGI60-08.00002,2016-01-01_2017-01-01,30000.0,,5.0319,,,,,,,1.0,1.0,2.0,1.0,8
RGI60-08.00002,2016-01-01_2018-01-01,30000.0,,2.5041,,,,,,,1.0,1.0,4.0,2.0,8
RGI60-08.00002,2016-01-01_2020-01-01,30000.0,,1.3459,,,,,,,1.0,1.0,5.0,3.0,8
RGI60-08.00002,2017-01-01_2018-01-01,30000.0,,5.0589,,,,,,,1.0,1.0,2.0,1.0,8
RGI60-08.00002,2018-01-01_2019-01-01,30000.0,,5.1238,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00002,2018-01-01_2020-01-01,30000.0,,2.7044,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00002,2019-01-01_2020-01-01,30000.0,,5.4914,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00003,2000-01-01_2001-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2000-01-01_2002-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2000-01-01_2004-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2000-01-01_2005-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2000-01-01_2010-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2000-01-01_2020-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2001-01-01_2002-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2002-01-01_2003-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2002-01-01_2004-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2003-01-01_2004-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2004-01-01_2005-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2004-01-01_2006-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2004-01-01_2008-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2005-01-01_2006-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2005-01-01_2010-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2006-01-01_2007-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2006-01-01_2008-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2007-01-01_2008-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2008-01-01_2009-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2008-01-01_2010-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2008-01-01_2012-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2009-01-01_2010-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2010-01-01_2011-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2010-01-01_2012-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2010-01-01_2015-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2010-01-01_2020-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2011-01-01_2012-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2012-01-01_2013-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2012-01-01_2014-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2012-01-01_2016-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2013-01-01_2014-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2014-01-01_2015-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2014-01-01_2016-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2015-01-01_2016-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2015-01-01_2020-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2016-01-01_2017-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2016-01-01_2018-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2016-01-01_2020-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2017-01-01_2018-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2018-01-01_2019-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2018-01-01_2020-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00003,2019-01-01_2020-01-01,20000.0,,,,,,,,,,,0.0,0.0,8
RGI60-08.00004,2000-01-01_2001-01-01,20000.0,,11.7475,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2000-01-01_2002-01-01,20000.0,,5.7874,,,,,,,1.0,1.0,0.5,0.5,8
RGI60-08.00004,2000-01-01_2004-01-01,20000.0,,2.8291,,,,,,,1.0,1.0,4.0,2.5,8
RGI60-08.00004,2000-01-01_2005-01-01,20000.0,,2.251,,,,,,,1.0,1.0,7.0,3.5,8
RGI60-08.00004,2000-01-01_2010-01-01,20000.0,,1.1417,,,,,,,1.0,1.0,8.0,4.5,8
RGI60-08.00004,2000-01-01_2020-01-01,20000.0,,0.6184,,,,,,,1.0,1.0,12.0,7.5,8
RGI60-08.00004,2001-01-01_2002-01-01,20000.0,,11.2597,,,,,,,1.0,1.0,0.5,0.5,8
RGI60-08.00004,2002-01-01_2003-01-01,20000.0,,10.9256,,,,,,,1.0,1.0,1.5,1.0,8
RGI60-08.00004,2002-01-01_2004-01-01,20000.0,,5.4046,,,,,,,1.0,1.0,3.5,2.0,8
RGI60-08.00004,2003-01-01_2004-01-01,20000.0,,10.6513,,,,,,,1.0,1.0,2.0,1.0,8
RGI60-08.00004,2004-01-01_2005-01-01,20000.0,,10.4658,,,,,,,1.0,1.0,3.0,1.0,8
RGI60-08.00004,2004-01-01_2006-01-01,20000.0,,5.21,,,,,,,1.0,1.0,3.0,1.0,8
RGI60-08.00004,2004-01-01_2008-01-01,20000.0,,2.624,,,,,,,1.0,1.0,4.0,2.0,8
RGI60-08.00004,2005-01-01_2006-01-01,20000.0,,10.3532,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2005-01-01_2010-01-01,20000.0,,2.115,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00004,2006-01-01_2007-01-01,20000.0,,10.3001,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00004,2006-01-01_2008-01-01,20000.0,,5.1919,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00004,2007-01-01_2008-01-01,20000.0,,10.377,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2008-01-01_2009-01-01,20000.0,,10.5309,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2008-01-01_2010-01-01,20000.0,,5.3024,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2008-01-01_2012-01-01,20000.0,,2.6602,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2009-01-01_2010-01-01,20000.0,,10.6745,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2010-01-01_2011-01-01,20000.0,,10.8199,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2010-01-01_2012-01-01,20000.0,,5.3915,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2010-01-01_2015-01-01,20000.0,,2.1416,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2010-01-01_2020-01-01,20000.0,,1.1753,,,,,,,1.0,1.0,4.0,3.0,8
RGI60-08.00004,2011-01-01_2012-01-01,20000.0,,10.8552,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2012-01-01_2013-01-01,20000.0,,10.7906,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2012-01-01_2014-01-01,20000.0,,5.3867,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2012-01-01_2016-01-01,20000.0,,2.7203,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00004,2013-01-01_2014-01-01,20000.0,,10.7453,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2014-01-01_2015-01-01,20000.0,,10.6982,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2014-01-01_2016-01-01,20000.0,,5.4182,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00004,2015-01-01_2016-01-01,20000.0,,10.8068,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00004,2015-01-01_2020-01-01,20000.0,,2.3433,,,,,,,1.0,1.0,4.0,3.0,8
RGI60-08.00004,2016-01-01_2017-01-01,20000.0,,11.0256,,,,,,,1.0,1.0,1.0,1.0,8
RGI60-08.00004,2016-01-01_2018-01-01,20000.0,,5.6036,,,,,,,1.0,1.0,3.0,2.0,8
RGI60-08.00004,2016-01-01_2020-01-01,20000.0,,2.9608,,,,,,,1.0,1.0,3.0,2.0,8
RGI60-08.00004,2017-01-01_2018-01-01,20000.0,,11.2872,,,,,,,1.0,1.0,2.0,1.0,8
RGI60-08.00004,2018-01-01_2019-01-01,20000.0,,11.7713,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2018-01-01_2020-01-01,20000.0,,6.0435,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00004,2019-01-01_2020-01-01,20000.0,,12.3782,,,,,,,1.0,1.0,0.0,0.0,8
RGI60-08.00005,2000-01-01_2001-01-01,21469000.0,-1.1019,2.4449,-23656026.0,52493429.0,-0.020108,0.044642,-0.9366,2.0795,0.993,1.0,0.61,0.61,8
RGI60-08.00005,2000-01-01_2002-01-01,21469000.0,-1.1131,1.168,-23896651.0,25082988.0,-0.020312,0.021369,-0.9461,0.9956,0.993,1.0,1.78,1.61,8
RGI60-08.00005,2000-01-01_2004-01-01,21469000.0,-1.0227,0.6243,-21955962.0,13416460.0,-0.018663,0.01148,-0.8693,0.5352,0.993,1.0,4.54,3.32,8
RGI60-08.00005,2000-01-01_2005-01-01,21469000.0,-0.9828,0.4793,-21099276.0,10306256.0,-0.017934,0.008851,-0.8354,0.4129,0.993,1.0,5.58,4.32,8
RGI60-08.00005,2000-01-01_2010-01-01,21469000.0,-0.9205,0.3082,-19761778.0,6638128.0,-0.016798,0.005766,-0.7824,0.2694,0.993,1.0,8.66,5.9,8
RGI60-08.00005,2000-01-01_2020-01-01,21469000.0,-0.7407,0.1188,-15901185.0,2586338.0,-0.013516,0.002396,-0.6296,0.1129,0.993,1.0,21.57,12.21,8
RGI60-08.00005,2001-01-01_2002-01-01,21469000.0,-1.1243,2.0732,-24137276.0,44513610.0,-0.020517,0.037864,-0.9556,1.7639,0.993,1.0,1.17,1.0,8
RGI60-08.00005,2002-01-01_2003-01-01,21469000.0,-0.9174,2.1217,-19694625.0,45553925.0,-0.01674,0.038739,-0.7797,1.8045,0.993,1.0,1.49,0.92,8
RGI60-08.00005,2002-01-01_2004-01-01,21469000.0,-0.9323,1.0674,-20015273.0,22921418.0,-0.017013,0.01952,-0.7924,0.9095,0.993,1.0,2.75,1.72,8
RGI60-08.00005,2003-01-01_2004-01-01,21469000.0,-0.9472,2.2982,-20335921.0,49342864.0,-0.017286,0.041959,-0.8051,1.9545,0.993,1.0,1.26,0.8,8
RGI60-08.00005,2004-01-01_2005-01-01,21469000.0,-0.8232,2.2011,-17672534.0,47256869.0,-0.015022,0.040182,-0.6997,1.8717,0.993,1.0,1.05,0.99,8
RGI60-08.00005,2004-01-01_2006-01-01,21469000.0,-0.8586,1.1058,-18432823.0,23745129.0,-0.015668,0.020214,-0.7298,0.9417,0.993,1.0,1.59,1.54,8
RGI60-08.00005,2004-01-01_2008-01-01,21469000.0,-0.8792,0.639,-18875924.0,13727959.0,-0.016045,0.011724,-0.7473,0.5464,0.993,1.0,4.1,2.56,8
RGI60-08.00005,2005-01-01_2006-01-01,21469000.0,-0.894,2.0973,-19193111.0,45029362.0,-0.016314,0.038292,-0.7599,1.7837,0.993,1.0,0.54,0.54,8
RGI60-08.00005,2005-01-01_2010-01-01,21469000.0,-0.8582,0.5695,-18424280.0,12236344.0,-0.015661,0.010459,-0.7295,0.4876,0.993,1.0,3.07,1.58,8
RGI60-08.00005,2006-01-01_2007-01-01,21469000.0,-1.0072,2.0846,-21624155.0,44757494.0,-0.018381,0.038066,-0.8561,1.7732,0.993,1.0,2.49,1.0,8
RGI60-08.00005,2006-01-01_2008-01-01,21469000.0,-0.8999,1.2336,-19319025.0,26489204.0,-0.016421,0.022546,-0.7649,1.0503,0.993,1.0,2.51,1.02,8
RGI60-08.00005,2007-01-01_2008-01-01,21469000.0,-0.7925,2.447,-17013896.0,52535766.0,-0.014462,0.044667,-0.6736,2.0806,0.993,1.0,0.02,0.02,8
RGI60-08.00005,2008-01-01_2009-01-01,21469000.0,-0.8001,2.9889,-17178187.0,64171127.0,-0.014601,0.054555,-0.6801,2.5412,0.993,1.0,0.02,0.02,8
RGI60-08.00005,2008-01-01_2010-01-01,21469000.0,-0.7986,1.565,-17145119.0,33601627.0,-0.014573,0.02858,-0.6788,1.3313,0.993,1.0,0.02,0.02,8
RGI60-08.00005,2008-01-01_2012-01-01,21469000.0,-0.7831,0.6878,-16813420.0,14773308.0,-0.014291,0.012598,-0.6657,0.5871,0.993,1.0,0.02,0.02,8
RGI60-08.00005,2009-01-01_2010-01-01,21469000.0,-0.7971,3.3168,-17112051.0,71209711.0,-0.014545,0.060537,-0.6775,2.8198,0.993,1.0,0.0,0.0,8
RGI60-08.00005,2010-01-01_2011-01-01,21469000.0,-0.7746,3.3099,-16629886.0,71062434.0,-0.014135,0.060411,-0.6584,2.8139,0.993,1.0,0.0,0.0,8
RGI60-08.00005,2010-01-01_2012-01-01,21469000.0,-0.7677,1.5521,-16481722.0,33325887.0,-0.014009,0.028344,-0.6525,1.3204,0.993,1.0,0.0,0.0,8
RGI60-08.00005,2010-01-01_2015-01-01,21469000.0,-0.754,0.5811,-16186822.0,12483849.0,-0.013759,0.010656,-0.6409,0.4966,0.993,1.0,3.8,2.36,8
RGI60-08.00005,2010-01-01_2020-01-01,21469000.0,-0.5608,0.2831,-12040591.0,6085805.0,-0.010235,0.005223,-0.4767,0.2436,0.993,1.0,12.91,6.31,8
RGI60-08.00005,2011-01-01_2012-01-01,21469000.0,-0.7608,2.9544,-16333557.0,63428831.0,-0.013884,0.053923,-0.6467,2.5117,0.993,1.0,0.0,0.0,8
RGI60-08.00005,2012-01-01_2013-01-01,21469000.0,-0.7557,2.4916,-16225095.0,53493670.0,-0.013791,0.04548,-0.6424,2.1185,0.993,1.0,0.54,0.52,8
RGI60-08.00005,2012-01-01_2014-01-01,21469000.0,-0.8186,1.2097,-17575431.0,25975680.0,-0.014939,0.022104,-0.6958,1.0298,0.993,1.0,1.6,1.36,8
RGI60-08.00005,2012-01-01_2016-01-01,21469000.0,-0.6469,0.6056,-13887312.0,13007899.0,-0.011804,0.011088,-0.5498,0.5167,0.993,1.0,6.05,3.36,8
RGI60-08.00005,2013-01-01_2014-01-01,21469000.0,-0.8815,2.157,-18925768.0,46310527.0,-0.016087,0.03938,-0.7493,1.8344,0.993,1.0,1.06,0.85,8
RGI60-08.00005,2014-01-01_2015-01-01,21469000.0,-0.5971,2.1587,-12819807.0,46346556.0,-0.010897,0.039402,-0.5076,1.8354,0.993,1.0,2.2,1.0,8
RGI60-08.00005,2014-01-01_2016-01-01,21469000.0,-0.4751,1.0384,-10199194.0,22295823.0,-0.008669,0.018961,-0.4038,0.8833,0.993,1.0,4.45,2.0,8
RGI60-08.00005,2015-01-01_2016-01-01,21469000.0,-0.353,2.1622,-7578581.0,46421502.0,-0.006442,0.039461,-0.3001,1.8381,0.993,1.0,2.25,1.0,8
RGI60-08.00005,2015-01-01_2020-01-01,21469000.0,-0.3677,0.4286,-7894360.0,9203656.0,-0.00671,0.007837,-0.3126,0.3652,0.993,1.0,9.11,3.95,8
RGI60-08.00005,2016-01-01_2017-01-01,21469000.0,-0.6417,2.1034,-13777245.0,45158636.0,-0.011711,0.038394,-0.5455,1.7884,0.993,1.0,2.21,0.96,8
RGI60-08.00005,2016-01-01_2018-01-01,21469000.0,-0.5402,1.0655,-11597640.0,22876435.0,-0.009858,0.019457,-0.4592,0.9064,0.993,1.0,4.38,1.96,8
RGI60-08.00005,2016-01-01_2020-01-01,21469000.0,-0.3714,0.5151,-7973304.0,11060998.0,-0.006777,0.009414,-0.3157,0.4386,0.993,1.0,6.86,2.95,8
RGI60-08.00005,2017-01-01_2018-01-01,21469000.0,-0.4387,2.1532,-9418034.0,46227974.0,-0.008005,0.039298,-0.3729,1.8305,0.993,1.0,2.17,0.99,8
RGI60-08.00005,2018-01-01_2019-01-01,21469000.0,-0.11,2.196,-2360854.0,47145416.0,-0.002007,0.040074,-0.0935,1.8666,0.993,1.0,0.0,0.0,8
RGI60-08.00005,2018-01-01_2020-01-01,21469000.0,-0.2026,1.0557,-4348969.0,22664161.0,-0.003697,0.019266,-0.1722,0.8974,0.993,1.0,2.48,0.99,8
RGI60-08.00005,2019-01-01_2020-01-01,21469000.0,-0.2952,2.1277,-6337083.0,45679098.0,-0.005387,0.038829,-0.2509,1.8086,0.993,1.0,2.48,0.99,8
RGI60-08.00006,2000-01-01_2001-01-01,4886000.0,-0.947,3.1484,-4626890.0,15384308.0,-0.003933,0.01308,-0.8049,2.6771,1.0,1.0,0.02,0.02,8
RGI60-08.00006,2000-01-01_2002-01-01,4886000.0,-1.0301,1.4944,-5032828.0,7304399.0,-0.004278,0.006216,-0.8755,1.2727,1.0,1.0,1.03,1.02,8
RGI60-08.00006,2000-01-01_2004-01-01,4886000.0,-1.1708,0.7605,-5720495.0,3722358.0,-0.004862,0.003183,-0.9952,0.6525,1.0,1.0,7.47,3.0,8
RGI60-08.00006,2000-01-01_2005-01-01,4886000.0,-1.1103,0.6266,-5424945.0,3068729.0,-0.004611,0.002629,-0.9438,0.5393,1.0,1.0,7.71,3.24,8
