rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-18.00002,2002-01-01_2004-01-01,74000.0,-0.242,2.3256,-17906.0,172205.0,-1.5e-05,0.000146,-0.2057,1.9793,1.0,1.0,7.33,2.0,18
RGI60-18.00002,2003-01-01_2004-01-01,74000.0,-0.3466,4.6021,-25651.0,340669.0,-2.2e-05,0.00029,-0.2946,3.9144,1.0,1.0,3.0,1.0,18
RGI60-18.00002,2004-01-01_2005-01-01,74000.0,-0.3835,4.5663,-28378.0,338044.0,-2.4e-05,0.000287,-0.326,3.8846,1.0,1.0,1.33,1.0,18
RGI60-18.00002,2004-01-01_2006-01-01,74000.0,-0.1427,2.2746,-10559.0,168357.0,-9e-06,0.000143,-0.1213,1.9343,1.0,1.0,4.56,2.0,18
RGI60-18.00002,2004-01-01_2008-01-01,74000.0,-0.0801,1.1336,-5930.0,83912.0,-5e-06,7.1e-05,-0.0681,0.9641,1.0,1.0,12.56,4.0,18
RGI60-18.00002,2005-01-01_2006-01-01,74000.0,0.0981,4.5276,7260.0,335055.0,6e-06,0.000285,0.0834,3.8487,1.0,1.0,3.22,1.0,18
RGI60-18.00002,2005-01-01_2010-01-01,74000.0,0.0291,0.9009,2156.0,66672.0,2e-06,5.7e-05,0.0248,0.7659,1.0,1.0,18.0,5.0,18
RGI60-18.00002,2006-01-01_2007-01-01,74000.0,0.0899,4.5011,6651.0,333088.0,6e-06,0.000283,0.0764,3.8261,1.0,1.0,3.22,1.0,18
RGI60-18.00002,2006-01-01_2008-01-01,74000.0,-0.0176,2.2478,-1301.0,166336.0,-1e-06,0.000141,-0.0149,1.9106,1.0,1.0,8.0,2.0,18
RGI60-18.00002,2007-01-01_2008-01-01,74000.0,-0.125,4.4862,-9252.0,331997.0,-8e-06,0.000282,-0.1063,3.8137,1.0,1.0,4.78,1.0,18
RGI60-18.00002,2008-01-01_2009-01-01,74000.0,0.1075,4.4925,7958.0,332454.0,7e-06,0.000283,0.0914,3.8189,1.0,1.0,1.0,1.0,18
RGI60-18.00002,2008-01-01_2010-01-01,74000.0,0.0414,2.2362,3061.0,165480.0,3e-06,0.000141,0.0352,1.9008,1.0,1.0,6.78,2.0,18
RGI60-18.00002,2008-01-01_2012-01-01,74000.0,-0.0914,1.1183,-6761.0,82790.0,-6e-06,7e-05,-0.0777,0.9513,1.0,1.0,18.89,4.0,18
RGI60-18.00002,2009-01-01_2010-01-01,74000.0,-0.0248,4.4842,-1836.0,331828.0,-2e-06,0.000282,-0.0211,3.8115,1.0,1.0,5.78,1.0,18
RGI60-18.00002,2010-01-01_2011-01-01,74000.0,-0.3333,4.465,-24666.0,330515.0,-2.1e-05,0.000281,-0.2833,3.7977,1.0,1.0,5.0,1.0,18
RGI60-18.00002,2010-01-01_2012-01-01,74000.0,-0.2241,2.2325,-16583.0,165303.0,-1.4e-05,0.000141,-0.1905,1.8999,1.0,1.0,12.11,2.0,18
RGI60-18.00002,2010-01-01_2015-01-01,74000.0,-0.0518,0.8956,-3830.0,66285.0,-3e-06,5.6e-05,-0.044,0.7615,1.0,1.0,32.11,5.0,18
RGI60-18.00002,2010-01-01_2020-01-01,74000.0,-0.1703,0.478,-12604.0,35630.0,-1.1e-05,3e-05,-0.1448,0.4124,1.0,1.0,62.22,10.0,18
RGI60-18.00002,2011-01-01_2012-01-01,74000.0,-0.1149,4.466,-8501.0,330498.0,-7e-06,0.000281,-0.0976,3.7964,1.0,1.0,7.11,1.0,18
RGI60-18.00002,2012-01-01_2013-01-01,74000.0,0.16,4.4677,11843.0,330637.0,1e-05,0.000281,0.136,3.7982,1.0,1.0,6.78,1.0,18
RGI60-18.00002,2012-01-01_2014-01-01,74000.0,0.0976,2.2378,7220.0,165613.0,6e-06,0.000141,0.0829,1.9025,1.0,1.0,12.0,2.0,18
RGI60-18.00002,2012-01-01_2016-01-01,74000.0,0.051,1.1227,3775.0,83087.0,3e-06,7.1e-05,0.0434,0.9545,1.0,1.0,27.89,4.0,18
RGI60-18.00002,2013-01-01_2014-01-01,74000.0,0.0351,4.4772,2598.0,331312.0,2e-06,0.000282,0.0298,3.8056,1.0,1.0,5.22,1.0,18
RGI60-18.00002,2014-01-01_2015-01-01,74000.0,-0.0057,4.4883,-422.0,332136.0,-0.0,0.000282,-0.0048,3.8151,1.0,1.0,8.0,1.0,18
RGI60-18.00002,2014-01-01_2016-01-01,74000.0,0.0044,2.25,329.0,166501.0,0.0,0.000142,0.0038,1.9125,1.0,1.0,15.89,2.0,18
RGI60-18.00002,2015-01-01_2016-01-01,74000.0,0.0146,4.5034,1079.0,333250.0,1e-06,0.000283,0.0124,3.8279,1.0,1.0,7.89,1.0,18
RGI60-18.00002,2015-01-01_2020-01-01,74000.0,-0.2889,0.9585,-21379.0,71305.0,-1.8e-05,6.1e-05,-0.2456,0.8235,1.0,1.0,30.11,5.0,18
RGI60-18.00002,2016-01-01_2017-01-01,74000.0,-0.4313,4.5457,-31917.0,336559.0,-2.7e-05,0.000286,-0.3666,3.868,1.0,1.0,4.78,1.0,18
RGI60-18.00002,2016-01-01_2018-01-01,74000.0,-0.4532,2.2787,-33537.0,169009.0,-2.9e-05,0.000144,-0.3852,1.9459,1.0,1.0,14.67,2.0,18
RGI60-18.00002,2016-01-01_2020-01-01,74000.0,-0.3648,1.2009,-26994.0,89342.0,-2.3e-05,7.6e-05,-0.3101,1.0319,1.0,1.0,22.22,4.0,18
RGI60-18.00002,2017-01-01_2018-01-01,74000.0,-0.4751,4.5877,-35157.0,339705.0,-3e-05,0.000289,-0.4038,3.9045,1.0,1.0,9.89,1.0,18
RGI60-18.00002,2018-01-01_2019-01-01,74000.0,-0.2982,4.6371,-22069.0,343224.0,-1.9e-05,0.000292,-0.2535,3.9434,1.0,1.0,3.56,1.0,18
RGI60-18.00002,2018-01-01_2020-01-01,74000.0,-0.2764,2.4217,-20450.0,179342.0,-1.7e-05,0.000152,-0.2349,2.0616,1.0,1.0,7.56,2.0,18
RGI60-18.00002,2019-01-01_2020-01-01,74000.0,-0.2545,4.8793,-18832.0,361124.0,-1.6e-05,0.000307,-0.2163,4.1487,1.0,1.0,4.0,1.0,18
RGI60-18.00003,2000-01-01_2001-01-01,16000.0,-0.5202,6.854,-8324.0,109751.0,-7e-06,9.3e-05,-0.4422,5.8352,1.0,1.0,3.0,1.0,18
RGI60-18.00003,2000-01-01_2002-01-01,16000.0,-0.476,3.3855,-7616.0,54316.0,-6e-06,4.6e-05,-0.4046,2.8935,1.0,1.0,5.0,2.0,18
RGI60-18.00003,2000-01-01_2004-01-01,16000.0,-0.5391,1.6669,-8626.0,27053.0,-7e-06,2.3e-05,-0.4582,1.4576,1.0,1.0,12.0,4.0,18
RGI60-18.00003,2000-01-01_2005-01-01,16000.0,-0.5375,1.3292,-8599.0,21743.0,-7e-06,1.8e-05,-0.4568,1.1802,1.0,1.0,13.0,5.0,18
RGI60-18.00003,2000-01-01_2010-01-01,16000.0,-0.3681,0.6597,-5890.0,10999.0,-5e-06,9e-06,-0.3129,0.6075,1.0,1.0,28.0,10.0,18
RGI60-18.00003,2000-01-01_2020-01-01,16000.0,-0.1733,0.3495,-2772.0,5779.0,-2e-06,5e-06,-0.1473,0.3168,1.0,1.0,88.5,20.0,18
RGI60-18.00003,2001-01-01_2002-01-01,16000.0,-0.4318,6.6144,-6908.0,105893.0,-6e-06,9e-05,-0.367,5.6289,1.0,1.0,2.0,1.0,18
RGI60-18.00003,2002-01-01_2003-01-01,16000.0,-0.6037,6.4518,-9659.0,103354.0,-8e-06,8.8e-05,-0.5131,5.4974,1.0,1.0,3.0,1.0,18
RGI60-18.00003,2002-01-01_2004-01-01,16000.0,-0.6022,3.2105,-9635.0,51617.0,-8e-06,4.4e-05,-0.5119,2.7556,1.0,1.0,7.0,2.0,18
RGI60-18.00003,2003-01-01_2004-01-01,16000.0,-0.6007,6.3431,-9612.0,101616.0,-8e-06,8.6e-05,-0.5106,5.4051,1.0,1.0,4.0,1.0,18
RGI60-18.00003,2004-01-01_2005-01-01,16000.0,-0.5309,6.2893,-8495.0,100727.0,-7e-06,8.6e-05,-0.4513,5.3565,1.0,1.0,1.0,1.0,18
RGI60-18.00003,2004-01-01_2006-01-01,16000.0,-0.4136,3.1347,-6618.0,50275.0,-6e-06,4.3e-05,-0.3516,2.6774,1.0,1.0,5.0,2.0,18
RGI60-18.00003,2004-01-01_2008-01-01,16000.0,-0.3575,1.5624,-5720.0,25178.0,-5e-06,2.1e-05,-0.3039,1.3472,1.0,1.0,11.5,4.0,18
RGI60-18.00003,2005-01-01_2006-01-01,16000.0,-0.2963,6.2467,-4741.0,99978.0,-4e-06,8.5e-05,-0.2519,5.313,1.0,1.0,4.0,1.0,18
RGI60-18.00003,2005-01-01_2010-01-01,16000.0,-0.1988,1.2428,-3181.0,19956.0,-3e-06,1.7e-05,-0.169,1.0639,1.0,1.0,15.0,5.0,18
RGI60-18.00003,2006-01-01_2007-01-01,16000.0,-0.3044,6.2144,-4870.0,99463.0,-4e-06,8.5e-05,-0.2587,5.2858,1.0,1.0,3.0,1.0,18
RGI60-18.00003,2006-01-01_2008-01-01,16000.0,-0.3013,3.1033,-4821.0,49717.0,-4e-06,4.2e-05,-0.2561,2.6447,1.0,1.0,6.5,2.0,18
RGI60-18.00003,2007-01-01_2008-01-01,16000.0,-0.2982,6.1943,-4772.0,99140.0,-4e-06,8.4e-05,-0.2535,5.2685,1.0,1.0,3.5,1.0,18
RGI60-18.00003,2008-01-01_2009-01-01,16000.0,-0.0742,6.1926,-1188.0,99083.0,-1e-06,8.4e-05,-0.0631,5.2639,1.0,1.0,1.0,1.0,18
RGI60-18.00003,2008-01-01_2010-01-01,16000.0,-0.0475,3.087,-760.0,49393.0,-1e-06,4.2e-05,-0.0404,2.6241,1.0,1.0,4.5,2.0,18
RGI60-18.00003,2008-01-01_2012-01-01,16000.0,-0.1897,1.5443,-3035.0,24761.0,-3e-06,2.1e-05,-0.1613,1.3182,1.0,1.0,16.0,4.0,18
RGI60-18.00003,2009-01-01_2010-01-01,16000.0,-0.0208,6.18,-332.0,98881.0,-0.0,8.4e-05,-0.0176,5.253,1.0,1.0,3.5,1.0,18
RGI60-18.00003,2010-01-01_2011-01-01,16000.0,-0.4494,6.1599,-7191.0,98630.0,-6e-06,8.4e-05,-0.382,5.2436,1.0,1.0,6.0,1.0,18
RGI60-18.00003,2010-01-01_2012-01-01,16000.0,-0.3319,3.0824,-5311.0,49397.0,-5e-06,4.2e-05,-0.2821,2.6285,1.0,1.0,11.5,2.0,18
RGI60-18.00003,2010-01-01_2015-01-01,16000.0,-0.0741,1.2347,-1186.0,19766.0,-1e-06,1.7e-05,-0.063,1.0506,1.0,1.0,32.0,5.0,18
RGI60-18.00003,2010-01-01_2020-01-01,16000.0,0.0216,0.6581,346.0,10531.0,0.0,9e-06,0.0184,0.5596,1.0,1.0,60.5,10.0,18
RGI60-18.00003,2011-01-01_2012-01-01,16000.0,-0.2145,6.1632,-3431.0,98628.0,-3e-06,8.4e-05,-0.1823,5.2405,1.0,1.0,5.5,1.0,18
RGI60-18.00003,2012-01-01_2013-01-01,16000.0,0.0721,6.1619,1153.0,98592.0,1e-06,8.4e-05,0.0612,5.2378,1.0,1.0,7.0,1.0,18
RGI60-18.00003,2012-01-01_2014-01-01,16000.0,0.0818,3.085,1308.0,49364.0,1e-06,4.2e-05,0.0695,2.6227,1.0,1.0,12.5,2.0,18
RGI60-18.00003,2012-01-01_2016-01-01,16000.0,0.0784,1.5492,1255.0,24795.0,1e-06,2.1e-05,0.0667,1.3177,1.0,1.0,26.0,4.0,18
RGI60-18.00003,2013-01-01_2014-01-01,16000.0,0.0915,6.1637,1463.0,98622.0,1e-06,8.4e-05,0.0777,5.2395,1.0,1.0,5.5,1.0,18
RGI60-18.00003,2014-01-01_2015-01-01,16000.0,0.1297,6.1789,2075.0,98868.0,2e-06,8.4e-05,0.1102,5.2527,1.0,1.0,8.0,1.0,18
RGI60-18.00003,2014-01-01_2016-01-01,16000.0,0.0751,3.0992,1202.0,49592.0,1e-06,4.2e-05,0.0638,2.6348,1.0,1.0,13.5,2.0,18
RGI60-18.00003,2015-01-01_2016-01-01,16000.0,0.0205,6.2056,328.0,99290.0,0.0,8.4e-05,0.0174,5.2748,1.0,1.0,5.5,1.0,18
RGI60-18.00003,2015-01-01_2020-01-01,16000.0,0.1174,1.3185,1878.0,21120.0,2e-06,1.8e-05,0.0998,1.1232,1.0,1.0,28.5,5.0,18
RGI60-18.00003,2016-01-01_2017-01-01,16000.0,-0.0029,6.2646,-46.0,100234.0,-0.0,8.5e-05,-0.0024,5.3249,1.0,1.0,5.0,1.0,18
RGI60-18.00003,2016-01-01_2018-01-01,16000.0,0.0532,3.1451,851.0,50323.0,1e-06,4.3e-05,0.0452,2.6735,1.0,1.0,15.0,2.0,18
RGI60-18.00003,2016-01-01_2020-01-01,16000.0,0.1416,1.6528,2265.0,26471.0,2e-06,2.3e-05,0.1203,1.4077,1.0,1.0,23.0,4.0,18
RGI60-18.00003,2017-01-01_2018-01-01,16000.0,0.1092,6.3293,1748.0,101272.0,1e-06,8.6e-05,0.0928,5.3803,1.0,1.0,10.0,1.0,18
RGI60-18.00003,2018-01-01_2019-01-01,16000.0,0.2226,6.4467,3561.0,103163.0,3e-06,8.8e-05,0.1892,5.4815,1.0,1.0,4.0,1.0,18
RGI60-18.00003,2018-01-01_2020-01-01,16000.0,0.23,3.3362,3680.0,53414.0,3e-06,4.5e-05,0.1955,2.8395,1.0,1.0,8.0,2.0,18
RGI60-18.00003,2019-01-01_2020-01-01,16000.0,0.2374,6.7601,3798.0,108180.0,3e-06,9.2e-05,0.2018,5.7481,1.0,1.0,4.0,1.0,18
RGI60-18.00004,2000-01-01_2001-01-01,22000.0,-0.0988,6.9392,-2173.0,152665.0,-2e-06,0.00013,-0.0839,5.8986,1.0,1.0,3.5,1.0,18
RGI60-18.00004,2000-01-01_2002-01-01,22000.0,-0.0727,3.4278,-1599.0,75415.0,-1e-06,6.4e-05,-0.0618,2.9139,1.0,1.0,6.0,2.0,18
RGI60-18.00004,2000-01-01_2004-01-01,22000.0,-0.0949,1.6865,-2089.0,37116.0,-2e-06,3.2e-05,-0.0807,1.4345,1.0,1.0,13.5,4.0,18
RGI60-18.00004,2000-01-01_2005-01-01,22000.0,-0.0661,1.3444,-1454.0,29585.0,-1e-06,2.5e-05,-0.0562,1.1433,1.0,1.0,14.5,5.0,18
RGI60-18.00004,2000-01-01_2010-01-01,22000.0,-0.0089,0.6671,-195.0,14675.0,-0.0,1.2e-05,-0.0075,0.567,1.0,1.0,32.0,10.0,18
RGI60-18.00004,2000-01-01_2020-01-01,22000.0,0.0754,0.3531,1658.0,7805.0,1e-06,7e-06,0.0641,0.303,1.0,1.0,95.0,20.0,18
RGI60-18.00004,2001-01-01_2002-01-01,22000.0,-0.0466,6.7,-1026.0,147400.0,-1e-06,0.000125,-0.0396,5.695,1.0,1.0,2.5,1.0,18
RGI60-18.00004,2002-01-01_2003-01-01,22000.0,-0.09,6.5324,-1981.0,143717.0,-2e-06,0.000122,-0.0765,5.5528,1.0,1.0,4.0,1.0,18
RGI60-18.00004,2002-01-01_2004-01-01,22000.0,-0.1172,3.2499,-2578.0,71507.0,-2e-06,6.1e-05,-0.0996,2.7632,1.0,1.0,7.5,2.0,18
RGI60-18.00004,2003-01-01_2004-01-01,22000.0,-0.1444,6.4175,-3176.0,141191.0,-3e-06,0.00012,-0.1227,5.4554,1.0,1.0,3.5,1.0,18
RGI60-18.00004,2004-01-01_2005-01-01,22000.0,0.0493,6.3588,1085.0,139895.0,1e-06,0.000119,0.0419,5.4051,1.0,1.0,1.0,1.0,18
RGI60-18.00004,2004-01-01_2006-01-01,22000.0,0.095,3.179,2089.0,69945.0,2e-06,5.9e-05,0.0807,2.7027,1.0,1.0,3.0,2.0,18
RGI60-18.00004,2004-01-01_2008-01-01,22000.0,0.0722,1.5789,1589.0,34743.0,1e-06,3e-05,0.0614,1.3426,1.0,1.0,11.0,4.0,18
RGI60-18.00004,2005-01-01_2006-01-01,22000.0,0.1406,6.3326,3093.0,139325.0,3e-06,0.000118,0.1195,5.3833,1.0,1.0,2.0,1.0,18
RGI60-18.00004,2005-01-01_2010-01-01,22000.0,0.0484,1.2557,1064.0,27630.0,1e-06,2.3e-05,0.0411,1.0677,1.0,1.0,17.5,5.0,18
RGI60-18.00004,2006-01-01_2007-01-01,22000.0,0.1382,6.2977,3039.0,138557.0,3e-06,0.000118,0.1174,5.3536,1.0,1.0,3.0,1.0,18
RGI60-18.00004,2006-01-01_2008-01-01,22000.0,0.0495,3.1445,1088.0,69182.0,1e-06,5.9e-05,0.0421,2.673,1.0,1.0,8.0,2.0,18
RGI60-18.00004,2007-01-01_2008-01-01,22000.0,-0.0392,6.2547,-862.0,137604.0,-1e-06,0.000117,-0.0333,5.3165,1.0,1.0,5.0,1.0,18
RGI60-18.00004,2008-01-01_2009-01-01,22000.0,-0.0787,6.2517,-1730.0,137540.0,-1e-06,0.000117,-0.0669,5.3141,1.0,1.0,1.0,1.0,18
RGI60-18.00004,2008-01-01_2010-01-01,22000.0,0.0012,3.1173,26.0,68581.0,0.0,5.8e-05,0.001,2.6497,1.0,1.0,7.5,2.0,18
RGI60-18.00004,2008-01-01_2012-01-01,22000.0,-0.0022,1.5583,-49.0,34283.0,-0.0,2.9e-05,-0.0019,1.3246,1.0,1.0,21.5,4.0,18
RGI60-18.00004,2009-01-01_2010-01-01,22000.0,0.081,6.2404,1782.0,137291.0,2e-06,0.000117,0.0688,5.3045,1.0,1.0,6.5,1.0,18
RGI60-18.00004,2010-01-01_2011-01-01,22000.0,-0.065,6.2228,-1429.0,136903.0,-1e-06,0.000116,-0.0552,5.2895,1.0,1.0,7.0,1.0,18
RGI60-18.00004,2010-01-01_2012-01-01,22000.0,-0.0056,3.111,-123.0,68442.0,-0.0,5.8e-05,-0.0048,2.6444,1.0,1.0,14.0,2.0,18
RGI60-18.00004,2010-01-01_2015-01-01,22000.0,0.1295,1.2476,2849.0,27478.0,2e-06,2.3e-05,0.1101,1.0629,1.0,1.0,33.5,5.0,18
RGI60-18.00004,2010-01-01_2020-01-01,22000.0,0.1596,0.664,3512.0,14698.0,3e-06,1.2e-05,0.1357,0.5713,1.0,1.0,63.0,10.0,18
